trade_id,asset,direction,ob_formation_time,bos_time,entry_time,exit_time,ob_formation_time_ist,bos_time_ist,entry_time_ist,exit_time_ist,ob_high,ob_low,ob_width,ob_width_pct,entry_price,sl_price,tp_price,sl_distance_pct,theoretical_leverage,applied_leverage,planned_tp_market_pct,planned_sl_account_pct,planned_tp_account_pct,starting_capital,position_notional,gross_pnl,fees,net_pnl,ending_capital,outcome,exit_reason,is_ambiguous,holding_bars,holding_time_hours,bars_ob_to_entry,hours_ob_to_entry,bars_retest_to_entry,hours_retest_to_entry,realized_r,cumulative_realized_r,data_timeframe,trade_narrative
45,SOLUSD,SHORT,2024-09-05 13:00:00+00:00,2024-09-06 12:00:00+00:00,2024-09-06 13:00:00+00:00,2024-09-06 13:00:00+00:00,2024-09-05 18:30:00 IST,2024-09-06 17:30:00 IST,2024-09-06 18:30:00 IST,2024-09-06 18:30:00 IST,134.923,133.283,1.412,1.2267,133.693,134.923,132.8908,0.92,38.04,38.04,0.6,35.0,22.83,2.021014,76.884878,0.461309,0.061508,0.399801,2.420815,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.6522,5.4427,1h,Price reached fixed +0.60% TP target at 132.8908.
46,SOLUSD,LONG,2024-09-06 07:00:00+00:00,2024-09-06 14:00:00+00:00,2024-09-06 15:00:00+00:00,2024-09-06 15:00:00+00:00,2024-09-06 12:30:00 IST,2024-09-06 19:30:00 IST,2024-09-06 20:30:00 IST,2024-09-06 20:30:00 IST,130.132,127.51,1.412,2.0251,129.4765,127.51,130.2534,1.5188,23.04,23.04,0.6,35.0,13.83,2.420815,55.786192,-0.847285,0.044629,-0.891914,1.528901,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,4.4427,1h,Price breached distal stop loss at 127.5100.
47,SOLUSD,SHORT,2024-09-06 10:00:00+00:00,2024-09-08 07:00:00+00:00,2024-09-08 08:00:00+00:00,2024-09-08 12:00:00+00:00,2024-09-06 15:30:00 IST,2024-09-08 12:30:00 IST,2024-09-08 13:30:00 IST,2024-09-08 17:30:00 IST,131.103,129.461,1.412,1.2643,129.8715,131.103,129.0923,0.9482,36.91,36.91,0.6,35.0,22.15,1.528901,56.432185,0.338593,0.045146,0.293447,1.822348,FILLED_TP,TP_HIT,False,4,4.0,1,1.0,0,0.0,0.6327,5.0754,1h,Price reached fixed +0.60% TP target at 129.0923.
48,SOLUSD,LONG,2024-09-07 23:00:00+00:00,2024-09-08 14:00:00+00:00,2024-09-08 15:00:00+00:00,2024-09-08 16:00:00+00:00,2024-09-08 04:30:00 IST,2024-09-08 19:30:00 IST,2024-09-08 20:30:00 IST,2024-09-08 21:30:00 IST,127.861,126.47,1.412,1.0909,127.5132,126.47,128.2783,0.8182,42.78,42.78,0.6,35.0,25.67,1.822348,77.959022,0.467754,0.062367,0.405387,2.227735,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.7334,5.8088,1h,Price reached fixed +0.60% TP target at 128.2783.
49,SOLUSD,SHORT,2024-09-04 16:00:00+00:00,2024-09-09 18:00:00+00:00,2024-09-09 19:00:00+00:00,2024-09-09 19:00:00+00:00,2024-09-04 21:30:00 IST,2024-09-09 23:30:00 IST,2024-09-10 00:30:00 IST,2024-09-10 00:30:00 IST,134.952,132.983,1.412,1.4752,133.4753,134.952,132.6744,1.1064,31.63,31.63,0.6,35.0,18.98,2.227735,70.473429,-0.779707,0.056379,-0.836086,1.391649,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,4.8088,1h,Price breached distal stop loss at 134.9520.
50,SOLUSD,LONG,2024-09-12 15:00:00+00:00,2024-09-13 00:00:00+00:00,2024-09-13 01:00:00+00:00,2024-09-13 10:00:00+00:00,2024-09-12 20:30:00 IST,2024-09-13 05:30:00 IST,2024-09-13 06:30:00 IST,2024-09-13 15:30:00 IST,135.463,133.4,1.412,1.5287,134.9472,133.4,135.7569,1.1466,30.53,30.53,0.6,35.0,18.32,1.391649,42.481650,-0.487077,0.033985,-0.521063,0.870587,FILLED_SL,SL_HIT,False,9,9.0,1,1.0,0,0.0,-1.0,3.8088,1h,Price breached distal stop loss at 133.4000.
51,SOLUSD,LONG,2024-09-11 19:00:00+00:00,2024-09-13 11:00:00+00:00,2024-09-13 12:00:00+00:00,2024-09-13 12:00:00+00:00,2024-09-12 00:30:00 IST,2024-09-13 16:30:00 IST,2024-09-13 17:30:00 IST,2024-09-13 17:30:00 IST,132.885,131.692,1.412,0.8998,132.5867,131.692,133.3823,0.6748,51.86,51.86,0.6,35.0,31.12,0.870587,45.152155,-0.304705,0.036122,-0.340827,0.529760,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,2.8088,1h,Price breached distal stop loss at 131.6920.
52,SOLUSD,SHORT,2024-09-10 18:00:00+00:00,2024-09-13 15:00:00+00:00,2024-09-13 16:00:00+00:00,2024-09-13 18:00:00+00:00,2024-09-10 23:30:00 IST,2024-09-13 20:30:00 IST,2024-09-13 21:30:00 IST,2024-09-13 23:30:00 IST,138.008,136.054,1.412,1.4311,136.5425,138.008,135.7232,1.0733,32.61,32.61,0.6,35.0,19.57,0.529760,17.275432,-0.185416,0.013820,-0.199236,0.330523,FILLED_SL,SL_HIT,False,2,2.0,1,1.0,0,0.0,-1.0,1.8088,1h,Price breached distal stop loss at 138.0080.
53,SOLUSD,SHORT,2024-08-31 00:00:00+00:00,2024-09-13 19:00:00+00:00,2024-09-13 20:00:00+00:00,2024-09-13 21:00:00+00:00,2024-08-31 05:30:00 IST,2024-09-14 00:30:00 IST,2024-09-14 01:30:00 IST,2024-09-14 02:30:00 IST,139.245,137.946,1.412,0.9395,138.2707,139.245,137.4411,0.7046,49.67,49.67,0.6,35.0,29.8,0.330523,16.418375,-0.115683,0.013135,-0.128818,0.201706,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,0.8088,1h,Price breached distal stop loss at 139.2450.
54,SOLUSD,LONG,2024-09-16 14:00:00+00:00,2024-09-17 06:00:00+00:00,2024-09-17 09:00:00+00:00,2024-09-17 09:00:00+00:00,2024-09-16 19:30:00 IST,2024-09-17 11:30:00 IST,2024-09-17 14:30:00 IST,2024-09-17 14:30:00 IST,132.39,129.947,1.412,1.8539,131.7792,129.947,132.5699,1.3904,25.17,25.17,0.6,35.0,15.1,0.201706,5.077479,0.030465,0.004062,0.026403,0.228108,FILLED_TP,TP_HIT,False,1,1.0,3,3.0,2,2.0,0.4315,1.2403,1h,Price reached fixed +0.60% TP target at 132.5699.
55,SOLUSD,LONG,2024-09-21 16:00:00+00:00,2024-09-22 01:00:00+00:00,2024-09-22 02:00:00+00:00,2024-09-22 02:00:00+00:00,2024-09-21 21:30:00 IST,2024-09-22 06:30:00 IST,2024-09-22 07:30:00 IST,2024-09-22 07:30:00 IST,148.1,147.192,1.412,0.614,147.873,147.192,148.7602,0.4605,76.0,76.0,0.6,35.0,45.6,0.228108,17.336088,-0.079838,0.013869,-0.093707,0.134402,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,0.2403,1h,Price breached distal stop loss at 147.1920.
56,SOLUSD,LONG,2024-09-21 04:00:00+00:00,2024-09-22 09:00:00+00:00,2024-09-22 10:00:00+00:00,2024-09-22 10:00:00+00:00,2024-09-21 09:30:00 IST,2024-09-22 14:30:00 IST,2024-09-22 15:30:00 IST,2024-09-22 15:30:00 IST,146.193,144.676,1.412,1.0404,145.8137,144.676,146.6886,0.7803,44.86,44.86,0.6,35.0,26.91,0.134402,6.028706,-0.047041,0.004823,-0.051864,0.082538,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-0.7597,1h,Price breached distal stop loss at 144.6760.
57,SOLUSD,SHORT,2024-09-25 15:00:00+00:00,2024-09-26 06:00:00+00:00,2024-09-26 07:00:00+00:00,2024-09-26 11:00:00+00:00,2024-09-25 20:30:00 IST,2024-09-26 11:30:00 IST,2024-09-26 12:30:00 IST,2024-09-26 16:30:00 IST,153.019,150.322,1.412,1.7861,150.9963,153.019,150.0903,1.3396,26.13,26.13,0.6,35.0,15.68,0.082538,2.156484,-0.028888,0.001725,-0.030614,0.051925,FILLED_SL,SL_HIT,False,4,4.0,1,1.0,0,0.0,-1.0,-1.7597,1h,Price breached distal stop loss at 153.0190.
58,SOLUSD,LONG,2024-09-26 23:00:00+00:00,2024-09-27 10:00:00+00:00,2024-09-27 12:00:00+00:00,2024-09-27 12:00:00+00:00,2024-09-27 04:30:00 IST,2024-09-27 15:30:00 IST,2024-09-27 17:30:00 IST,2024-09-27 17:30:00 IST,156.258,153.95,1.412,1.4825,155.681,153.95,156.6151,1.1119,31.48,31.48,0.6,35.0,18.89,0.051925,1.634479,0.009807,0.001308,0.008499,0.060424,FILLED_TP,TP_HIT,False,1,1.0,2,2.0,1,1.0,0.5396,-1.2201,1h,Price reached fixed +0.60% TP target at 156.6151.
59,SOLUSD,LONG,2024-09-28 21:00:00+00:00,2024-09-29 05:00:00+00:00,2024-09-29 06:00:00+00:00,2024-09-29 06:00:00+00:00,2024-09-29 02:30:00 IST,2024-09-29 10:30:00 IST,2024-09-29 11:30:00 IST,2024-09-29 11:30:00 IST,156.661,155.618,1.412,0.6669,156.4002,155.618,157.3387,0.5002,69.98,69.98,0.6,35.0,41.99,0.060424,4.228324,-0.021148,0.003383,-0.024531,0.035893,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-2.2201,1h,Price breached distal stop loss at 155.6180.
60,SOLUSD,SHORT,2024-09-29 02:00:00+00:00,2024-09-29 17:00:00+00:00,2024-09-29 18:00:00+00:00,2024-09-29 19:00:00+00:00,2024-09-29 07:30:00 IST,2024-09-29 22:30:00 IST,2024-09-29 23:30:00 IST,2024-09-30 00:30:00 IST,158.531,157.696,1.412,0.5288,157.9048,158.531,156.9573,0.3966,88.25,88.25,0.6,35.0,52.95,0.035893,3.167549,-0.012562,0.002534,-0.015097,0.020796,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-3.2201,1h,Price breached distal stop loss at 158.5310.
61,SOLUSD,SHORT,2024-09-30 14:00:00+00:00,2024-10-01 06:00:00+00:00,2024-10-01 07:00:00+00:00,2024-10-01 13:00:00+00:00,2024-09-30 19:30:00 IST,2024-10-01 11:30:00 IST,2024-10-01 12:30:00 IST,2024-10-01 18:30:00 IST,157.428,155.876,1.412,0.9932,156.264,157.428,155.3264,0.7449,46.99,46.99,0.6,35.0,28.19,0.020796,0.977148,0.005863,0.000782,0.005081,0.025877,FILLED_TP,TP_HIT,False,6,6.0,1,1.0,0,0.0,0.8055,-2.4146,1h,Price reached fixed +0.60% TP target at 155.3264.
62,SOLUSD,SHORT,2024-10-03 03:00:00+00:00,2024-10-04 12:00:00+00:00,2024-10-04 13:00:00+00:00,2024-10-04 13:00:00+00:00,2024-10-03 08:30:00 IST,2024-10-04 17:30:00 IST,2024-10-04 18:30:00 IST,2024-10-04 18:30:00 IST,142.861,141.683,1.412,0.8297,141.9775,142.861,141.1256,0.6223,56.24,56.24,0.6,35.0,33.75,0.025877,1.455469,0.008733,0.001164,0.007568,0.033446,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.9642,-1.4504,1h,Price reached fixed +0.60% TP target at 141.1256.
63,SOLUSD,LONG,2024-10-05 04:00:00+00:00,2024-10-05 16:00:00+00:00,2024-10-05 17:00:00+00:00,2024-10-05 20:00:00+00:00,2024-10-05 09:30:00 IST,2024-10-05 21:30:00 IST,2024-10-05 22:30:00 IST,2024-10-06 01:30:00 IST,142.762,141.586,1.412,0.8254,142.468,141.586,143.3228,0.6191,56.53,56.53,0.6,35.0,33.92,0.033446,1.890862,-0.011706,0.001513,-0.013219,0.020227,FILLED_SL,SL_HIT,False,3,3.0,1,1.0,0,0.0,-1.0,-2.4504,1h,Price breached distal stop loss at 141.5860.
64,SOLUSD,LONG,2024-10-06 21:00:00+00:00,2024-10-07 18:00:00+00:00,2024-10-07 22:00:00+00:00,2024-10-07 22:00:00+00:00,2024-10-07 02:30:00 IST,2024-10-07 23:30:00 IST,2024-10-08 03:30:00 IST,2024-10-08 03:30:00 IST,145.96,144.328,1.412,1.1212,145.552,144.328,146.4253,0.8409,41.62,41.62,0.6,35.0,24.97,0.020227,0.841859,0.005051,0.000673,0.004378,0.024605,FILLED_TP,TP_HIT,False,1,1.0,4,4.0,3,3.0,0.7135,-1.7369,1h,Price reached fixed +0.60% TP target at 146.4253.
65,SOLUSD,LONG,2024-10-06 04:00:00+00:00,2024-10-08 07:00:00+00:00,2024-10-08 08:00:00+00:00,2024-10-08 09:00:00+00:00,2024-10-06 09:30:00 IST,2024-10-08 12:30:00 IST,2024-10-08 13:30:00 IST,2024-10-08 14:30:00 IST,143.109,142.089,1.412,0.714,142.854,142.089,143.7111,0.5355,65.36,65.36,0.6,35.0,39.21,0.024605,1.608123,0.009649,0.001286,0.008362,0.032967,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,1.1204,-0.6165,1h,Price reached fixed +0.60% TP target at 143.7111.
66,SOLUSD,SHORT,2024-10-10 05:00:00+00:00,2024-10-11 01:00:00+00:00,2024-10-11 02:00:00+00:00,2024-10-11 02:00:00+00:00,2024-10-10 10:30:00 IST,2024-10-11 06:30:00 IST,2024-10-11 07:30:00 IST,2024-10-11 07:30:00 IST,140.815,139.506,1.412,0.9361,139.8332,140.815,138.9943,0.7021,49.85,49.85,0.6,35.0,29.91,0.032967,1.643455,-0.011538,0.001315,-0.012853,0.020114,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-1.6165,1h,Price breached distal stop loss at 140.8150.
67,SOLUSD,LONG,2024-10-12 03:00:00+00:00,2024-10-13 03:00:00+00:00,2024-10-13 15:00:00+00:00,2024-10-13 15:00:00+00:00,2024-10-12 08:30:00 IST,2024-10-13 08:30:00 IST,2024-10-13 20:30:00 IST,2024-10-13 20:30:00 IST,145.234,144.746,1.412,0.3363,145.112,144.746,145.9827,0.2522,138.77,100.0,0.6,25.22,60.0,0.020114,2.011383,-0.005073,0.001609,-0.006682,0.013432,FILLED_SL,SL_HIT,False,1,1.0,12,12.0,0,0.0,-1.0,-2.6165,1h,Price breached distal stop loss at 144.7460.
68,SOLUSD,SHORT,2024-10-17 01:00:00+00:00,2024-10-18 14:00:00+00:00,2024-10-18 15:00:00+00:00,2024-10-18 16:00:00+00:00,2024-10-17 06:30:00 IST,2024-10-18 19:30:00 IST,2024-10-18 20:30:00 IST,2024-10-18 21:30:00 IST,155.701,154.2,1.412,0.971,154.5752,155.701,153.6478,0.7283,48.06,48.06,0.6,35.0,28.83,0.013432,0.645498,-0.004701,0.000516,-0.005217,0.008214,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-3.6165,1h,Price breached distal stop loss at 155.7010.
69,SOLUSD,SHORT,2024-09-29 21:00:00+00:00,2024-10-20 19:00:00+00:00,2024-10-20 20:00:00+00:00,2024-10-20 20:00:00+00:00,2024-09-30 02:30:00 IST,2024-10-21 00:30:00 IST,2024-10-21 01:30:00 IST,2024-10-21 01:30:00 IST,161.74,159.867,1.412,1.1682,160.3353,161.74,159.3732,0.8761,39.95,39.95,0.6,35.0,23.97,0.008214,0.328142,-0.002875,0.000263,-0.003137,0.005077,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-4.6165,1h,Price breached distal stop loss at 161.7400.
70,SOLUSD,LONG,2024-10-22 01:00:00+00:00,2024-10-22 07:00:00+00:00,2024-10-22 08:00:00+00:00,2024-10-22 08:00:00+00:00,2024-10-22 06:30:00 IST,2024-10-22 12:30:00 IST,2024-10-22 13:30:00 IST,2024-10-22 13:30:00 IST,167.318,165.39,1.412,1.1556,166.836,165.39,167.837,0.8667,40.38,40.38,0.6,35.0,24.23,0.005077,0.205008,-0.001777,0.000164,-0.001941,0.003136,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-5.6165,1h,Price breached distal stop loss at 165.3900.
71,SOLUSD,LONG,2024-10-23 22:00:00+00:00,2024-10-24 08:00:00+00:00,2024-10-24 09:00:00+00:00,2024-10-24 09:00:00+00:00,2024-10-24 03:30:00 IST,2024-10-24 13:30:00 IST,2024-10-24 14:30:00 IST,2024-10-24 14:30:00 IST,172.059,170.1,1.412,1.1418,171.5693,170.1,172.5987,0.8564,40.87,40.87,0.6,35.0,24.52,0.003136,0.128164,0.000769,0.000103,0.000666,0.003802,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.7006,-4.9158,1h,Price reached fixed +0.60% TP target at 172.5987.
72,SOLUSD,LONG,2024-10-24 09:00:00+00:00,2024-10-25 07:00:00+00:00,2024-10-25 08:00:00+00:00,2024-10-25 08:00:00+00:00,2024-10-24 14:30:00 IST,2024-10-25 12:30:00 IST,2024-10-25 13:30:00 IST,2024-10-25 13:30:00 IST,172.609,171.1,1.412,0.8761,172.2318,171.1,173.2651,0.6571,53.26,53.26,0.6,35.0,31.96,0.003802,0.202524,-0.001331,0.000162,-0.001493,0.002309,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-5.9158,1h,Price breached distal stop loss at 171.1000.
73,SOLUSD,LONG,2024-10-28 16:00:00+00:00,2024-10-30 18:00:00+00:00,2024-10-30 19:00:00+00:00,2024-10-30 20:00:00+00:00,2024-10-28 21:30:00 IST,2024-10-30 23:30:00 IST,2024-10-31 00:30:00 IST,2024-10-31 01:30:00 IST,175.15,173.14,1.412,1.1509,174.6475,173.14,175.6954,0.8632,40.55,40.55,0.6,35.0,24.33,0.002309,0.093645,0.000562,0.000075,0.000487,0.002796,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.6951,-5.2207,1h,Price reached fixed +0.60% TP target at 175.6954.
74,SOLUSD,SHORT,2024-11-02 08:00:00+00:00,2024-11-02 20:00:00+00:00,2024-11-02 21:00:00+00:00,2024-11-02 22:00:00+00:00,2024-11-02 13:30:00 IST,2024-11-03 01:30:00 IST,2024-11-03 02:30:00 IST,2024-11-03 03:30:00 IST,167.73,166.41,1.412,0.7917,166.74,167.73,165.7396,0.5937,58.95,58.95,0.6,35.0,35.37,0.002796,0.164845,0.000989,0.000132,0.000857,0.003654,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,1.0105,-4.2102,1h,Price reached fixed +0.60% TP target at 165.7396.
75,SOLUSD,SHORT,2024-11-03 11:00:00+00:00,2024-11-04 02:00:00+00:00,2024-11-04 03:00:00+00:00,2024-11-04 03:00:00+00:00,2024-11-03 16:30:00 IST,2024-11-04 07:30:00 IST,2024-11-04 08:30:00 IST,2024-11-04 08:30:00 IST,164.76,163.351,1.412,0.8607,163.7032,164.76,162.721,0.6455,54.22,54.22,0.6,35.0,32.53,0.003654,0.198097,-0.001279,0.000158,-0.001437,0.002216,FILLED_SL,DUAL_TOUCH_CONSERVATIVE_SL,True,1,1.0,1,1.0,0,0.0,-1.0,-5.2102,1h,Dual-touch candle: Both TP and SL touched in same 1H candle. Conservative SL-first execution applied.
76,SOLUSD,SHORT,2024-11-04 13:00:00+00:00,2024-11-05 12:00:00+00:00,2024-11-05 13:00:00+00:00,2024-11-05 14:00:00+00:00,2024-11-04 18:30:00 IST,2024-11-05 17:30:00 IST,2024-11-05 18:30:00 IST,2024-11-05 19:30:00 IST,164.914,163.2824,1.412,0.9968,163.6903,164.914,162.7082,0.7476,46.82,46.82,0.6,35.0,28.09,0.002216,0.103767,-0.000776,0.000083,-0.000859,0.001358,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-6.2102,1h,Price breached distal stop loss at 164.9140.
77,SOLUSD,LONG,2024-11-06 15:00:00+00:00,2024-11-06 23:00:00+00:00,2024-11-07 00:00:00+00:00,2024-11-07 01:00:00+00:00,2024-11-06 20:30:00 IST,2024-11-07 04:30:00 IST,2024-11-07 05:30:00 IST,2024-11-07 06:30:00 IST,187.873,184.359,1.412,1.8792,186.9945,184.359,188.1165,1.4094,24.83,24.83,0.6,35.0,14.9,0.001358,0.033714,0.000202,0.000027,0.000175,0.001533,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.4257,-5.7845,1h,Price reached fixed +0.60% TP target at 188.1165.
78,SOLUSD,LONG,2024-11-07 23:00:00+00:00,2024-11-08 02:00:00+00:00,2024-11-09 17:00:00+00:00,2024-11-09 17:00:00+00:00,2024-11-08 04:30:00 IST,2024-11-08 07:30:00 IST,2024-11-09 22:30:00 IST,2024-11-09 22:30:00 IST,196.385,194.208,1.412,1.1116,195.8407,194.208,197.0158,0.8337,41.98,41.98,0.6,35.0,25.19,0.001533,0.064354,0.000386,0.000051,0.000335,0.001868,FILLED_TP,TP_HIT,False,1,1.0,39,39.0,38,38.0,0.7197,-5.0648,1h,Price reached fixed +0.60% TP target at 197.0158.
79,SOLUSD,LONG,2024-11-12 02:00:00+00:00,2024-11-12 09:00:00+00:00,2024-11-12 10:00:00+00:00,2024-11-12 10:00:00+00:00,2024-11-12 07:30:00 IST,2024-11-12 14:30:00 IST,2024-11-12 15:30:00 IST,2024-11-12 15:30:00 IST,220.013,215.71,1.412,1.9654,218.9373,215.71,220.2509,1.4741,23.74,23.74,0.6,35.0,14.25,0.001868,0.044344,-0.000654,0.000035,-0.000689,0.001178,FILLED_SL,SL_HIT,False,1,1.0,1,1.0,0,0.0,-1.0,-6.0648,1h,Price breached distal stop loss at 215.7100.
80,SOLUSD,SHORT,2024-11-12 22:00:00+00:00,2024-11-13 13:00:00+00:00,2024-11-13 14:00:00+00:00,2024-11-13 14:00:00+00:00,2024-11-13 03:30:00 IST,2024-11-13 18:30:00 IST,2024-11-13 19:30:00 IST,2024-11-13 19:30:00 IST,215.644,212.361,1.412,1.54,213.1817,215.644,211.9027,1.155,30.3,30.3,0.6,35.0,18.18,0.001178,0.035711,-0.000412,0.000029,-0.000441,0.000737,FILLED_SL,DUAL_TOUCH_CONSERVATIVE_SL,True,1,1.0,1,1.0,0,0.0,-1.0,-7.0648,1h,Dual-touch candle: Both TP and SL touched in same 1H candle. Conservative SL-first execution applied.
81,SOLUSD,SHORT,2024-11-12 08:00:00+00:00,2024-11-14 09:00:00+00:00,2024-11-14 10:00:00+00:00,2024-11-14 10:00:00+00:00,2024-11-12 13:30:00 IST,2024-11-14 14:30:00 IST,2024-11-14 15:30:00 IST,2024-11-14 15:30:00 IST,225.3328,220.959,1.412,1.9697,222.0524,225.3328,220.7201,1.4773,23.69,23.69,0.6,35.0,14.22,0.000737,0.017471,0.000105,0.000014,0.000091,0.000828,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.4062,-6.6586,1h,Price reached fixed +0.60% TP target at 220.7201.
82,SOLUSD,LONG,2024-11-13 21:00:00+00:00,2024-11-14 14:00:00+00:00,2024-11-14 15:00:00+00:00,2024-11-14 15:00:00+00:00,2024-11-14 02:30:00 IST,2024-11-14 19:30:00 IST,2024-11-14 20:30:00 IST,2024-11-14 20:30:00 IST,211.831,206.48,1.412,2.5421,210.4932,206.48,211.7562,1.9066,18.36,18.36,0.6,35.0,11.01,0.000828,0.015205,0.000091,0.000012,0.000079,0.000907,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.3147,-6.3439,1h,Price reached fixed +0.60% TP target at 211.7562.
83,SOLUSD,SHORT,2024-11-14 17:00:00+00:00,2024-11-15 13:00:00+00:00,2024-11-15 14:00:00+00:00,2024-11-15 14:00:00+00:00,2024-11-14 22:30:00 IST,2024-11-15 18:30:00 IST,2024-11-15 19:30:00 IST,2024-11-15 19:30:00 IST,217.171,214.544,1.412,1.2207,215.2007,217.171,213.9095,0.9155,38.23,38.23,0.6,35.0,22.94,0.000907,0.034687,0.000208,0.000028,0.000180,0.001088,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.6554,-5.6886,1h,Price reached fixed +0.60% TP target at 213.9095.
84,SOLUSD,LONG,2024-11-22 01:00:00+00:00,2024-11-22 10:00:00+00:00,2024-11-22 13:00:00+00:00,2024-11-22 13:00:00+00:00,2024-11-22 06:30:00 IST,2024-11-22 15:30:00 IST,2024-11-22 18:30:00 IST,2024-11-22 18:30:00 IST,257.47,252.659,1.412,1.8773,256.2672,252.659,257.8049,1.408,24.86,24.86,0.6,35.0,14.91,0.001088,0.027038,0.000162,0.000022,0.000141,0.001228,FILLED_TP,TP_HIT,False,1,1.0,3,3.0,2,2.0,0.4261,-5.2624,1h,Price reached fixed +0.60% TP target at 257.8049.
85,SOLUSD,LONG,2024-11-23 02:00:00+00:00,2024-11-23 11:00:00+00:00,2024-11-23 16:00:00+00:00,2024-11-23 16:00:00+00:00,2024-11-23 07:30:00 IST,2024-11-23 16:30:00 IST,2024-11-23 21:30:00 IST,2024-11-23 21:30:00 IST,256.78,253.46,1.412,1.2971,255.95,253.46,257.4857,0.9728,35.98,35.98,0.6,35.0,21.59,0.001228,0.044191,0.000265,0.000035,0.000230,0.001458,FILLED_TP,TP_HIT,False,1,1.0,5,5.0,4,4.0,0.6167,-4.6457,1h,Price reached fixed +0.60% TP target at 257.4857.
86,SOLUSD,LONG,2024-11-25 01:00:00+00:00,2024-11-25 12:00:00+00:00,2024-11-25 13:00:00+00:00,2024-11-25 13:00:00+00:00,2024-11-25 06:30:00 IST,2024-11-25 17:30:00 IST,2024-11-25 18:30:00 IST,2024-11-25 18:30:00 IST,251.53,245.87,1.412,2.263,250.115,245.87,251.6157,1.6972,20.62,20.62,0.6,35.0,12.37,0.001458,0.030069,0.000180,0.000024,0.000156,0.001614,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.3535,-4.2922,1h,Price reached fixed +0.60% TP target at 251.6157.
87,SOLUSD,LONG,2024-11-26 18:00:00+00:00,2024-11-27 04:00:00+00:00,2024-11-27 05:00:00+00:00,2024-11-27 05:00:00+00:00,2024-11-26 23:30:00 IST,2024-11-27 09:30:00 IST,2024-11-27 10:30:00 IST,2024-11-27 10:30:00 IST,230.35,223.5,1.412,2.996,228.6375,223.5,230.0093,2.247,15.58,15.58,0.6,35.0,9.35,0.001614,0.025147,0.000151,0.000020,0.000131,0.001745,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.267,-4.0252,1h,Price reached fixed +0.60% TP target at 230.0093.
88,SOLUSD,SHORT,2024-11-26 06:00:00+00:00,2024-11-27 13:00:00+00:00,2024-11-27 14:00:00+00:00,2024-11-27 14:00:00+00:00,2024-11-26 11:30:00 IST,2024-11-27 18:30:00 IST,2024-11-27 19:30:00 IST,2024-11-27 19:30:00 IST,239.72,237.79,1.412,0.81,238.2725,239.72,236.8429,0.6075,57.61,57.61,0.6,35.0,34.57,0.001745,0.100549,-0.000611,0.000080,-0.000691,0.001054,FILLED_SL,DUAL_TOUCH_CONSERVATIVE_SL,True,1,1.0,1,1.0,0,0.0,-1.0,-5.0252,1h,Dual-touch candle: Both TP and SL touched in same 1H candle. Conservative SL-first execution applied.
89,SOLUSD,LONG,2024-11-29 07:00:00+00:00,2024-11-29 17:00:00+00:00,2024-11-29 18:00:00+00:00,2024-11-29 18:00:00+00:00,2024-11-29 12:30:00 IST,2024-11-29 22:30:00 IST,2024-11-29 23:30:00 IST,2024-11-29 23:30:00 IST,241.63,237.6255,1.412,1.6642,240.6289,237.6255,242.0726,1.2481,28.04,28.04,0.6,35.0,16.83,0.001054,0.029555,0.000177,0.000024,0.000154,0.001208,FILLED_TP,TP_HIT,False,1,1.0,1,1.0,0,0.0,0.4807,-4.5444,1h,Price reached fixed +0.60% TP target at 242.0726.
